flowid,sport,dsport,timestamp,totalHeaderSize,max_pkt_size,mean_pkt_size,attack_cat,Label
4752,18444,80,2015-02-18 02:32:11.306487,256,64,64.0,Exploits,1
177366,64532,5190,2015-02-18 02:32:11.321884,280,72,70.0,BENIGN,0
151295,23475,22,2015-02-18 02:32:11.421846,280,72,70.0,BENIGN,0
2921,62559,80,2015-02-18 02:32:11.597816770,256,64,64.0,Exploits,1
13772,59093,25,2015-02-18 02:32:11.729946665,256,64,64.0,Exploits,1
12542,37743,80,2015-02-18 02:32:12.052621814,256,64,64.0,Exploits,1
11806,18966,80,2015-02-18 02:32:12.184670221,256,64,64.0,Exploits,1
4428,13169,25,2015-02-18 02:32:12.328141149,256,64,64.0,Exploits,1
649,11341,80,2015-02-18 02:32:12.330136,256,64,64.0,Exploits,1
2057,45647,143,2015-02-18 02:32:12.419810610,256,64,64.0,Exploits,1
66855,10471,60070,2015-02-18 02:32:12.427835,280,72,70.0,BENIGN,0
74550,41020,16724,2015-02-18 02:32:12.433202,280,72,70.0,BENIGN,0
74773,41943,25244,2015-02-18 02:32:12.441907,280,72,70.0,BENIGN,0
8653,20513,80,2015-02-18 02:32:12.494597546,256,64,64.0,Exploits,1
132072,9401,53,2015-02-18 02:32:12.521925,88,81,81.0,BENIGN,0
170984,38484,5190,2015-02-18 02:32:12.621845,280,72,70.0,BENIGN,0
161481,65488,80,2015-02-18 02:32:12.823336,280,72,70.0,BENIGN,0
7289,62943,25,2015-02-18 02:32:12.892276163,256,64,64.0,Exploits,1
170480,36602,111,2015-02-18 02:32:12.921884,176,158,158.0,BENIGN,0
161662,1397,18419,2015-02-18 02:32:12.926498,280,72,70.0,BENIGN,0
51972,17939,53,2015-02-18 02:32:13.021932,88,89,89.0,BENIGN,0
36034,20561,53,2015-02-18 02:32:13.121939,88,81,81.0,BENIGN,0
11383,8019,111,2015-02-18 02:32:13.166882387,88,100,100.0,Exploits,1
6156,44370,80,2015-02-18 02:32:13.223185705,256,64,64.0,Exploits,1
159873,59142,21,2015-02-18 02:32:13.225536,280,72,70.0,BENIGN,0
13379,55177,80,2015-02-18 02:32:13.315838,256,64,64.0,Exploits,1
62648,59334,53,2015-02-18 02:32:13.323879,88,82,82.0,BENIGN,0
62244,57811,6881,2015-02-18 02:32:13.355956,280,72,70.0,BENIGN,0
5013,22522,143,2015-02-18 02:32:13.357299886,256,64,64.0,Exploits,1
13582,57548,80,2015-02-18 02:32:13.371796530,256,64,64.0,Exploits,1
8899,26169,25,2015-02-18 02:32:13.417197869,256,64,64.0,Exploits,1
13505,56765,21,2015-02-18 02:32:13.504150671,256,64,64.0,Exploits,1
54851,29156,111,2015-02-18 02:32:13.621941,176,158,158.0,BENIGN,0
55212,30518,19666,2015-02-18 02:32:13.623586,176,164,148.0,BENIGN,0
60492,51051,30337,2015-02-18 02:32:13.626614,280,72,70.0,BENIGN,0
77691,53632,50879,2015-02-18 02:32:13.723621,176,164,148.0,BENIGN,0
11908,21618,1094,2015-02-18 02:32:13.795798647,256,64,64.0,Exploits,1
8147,7105,80,2015-02-18 02:32:13.867000722,256,64,64.0,Exploits,1
97993,2893,53,2015-02-18 02:32:13.921953,88,89,89.0,BENIGN,0
5443,32550,143,2015-02-18 02:32:14.077980347,256,64,64.0,Exploits,1
108282,42491,53,2015-02-18 02:32:14.243941,88,81,81.0,BENIGN,0
57453,39353,80,2015-02-18 02:32:14.323114,280,72,70.0,BENIGN,0
9661,46587,25,2015-02-18 02:32:14.391626454,256,64,64.0,Exploits,1
171174,39288,111,2015-02-18 02:32:14.421886,176,158,158.0,BENIGN,0
5009,22496,80,2015-02-18 02:32:14.519448963,256,64,64.0,Exploits,1
56839,37031,14108,2015-02-18 02:32:14.711341,280,72,70.0,BENIGN,0
12175,28476,80,2015-02-18 02:32:15.008557437,256,64,64.0,Exploits,1
119264,21248,16168,2015-02-18 02:32:15.021952,280,72,70.0,BENIGN,0
128148,58611,20841,2015-02-18 02:32:15.046043,280,72,70.0,BENIGN,0
103856,25417,53,2015-02-18 02:32:15.321968,88,89,89.0,BENIGN,0
6143,44169,80,2015-02-18 02:32:15.328766288,256,64,64.0,Exploits,1
77786,54030,53,2015-02-18 02:32:15.721970,88,89,89.0,BENIGN,0
679,12097,25,2015-02-18 02:32:15.841832864,256,64,64.0,Exploits,1
100455,12382,5190,2015-02-18 02:32:16.321958,280,72,70.0,BENIGN,0
12737,43391,80,2015-02-18 02:32:16.438181664,256,64,64.0,Exploits,1
5598,35685,80,2015-02-18 02:32:16.445574405,256,64,64.0,Exploits,1
612,10036,25,2015-02-18 02:32:16.483340561,256,64,64.0,Exploits,1
3673,3734,80,2015-02-18 02:32:16.484330460,256,64,64.0,Exploits,1
101020,14480,35287,2015-02-18 02:32:16.521907,280,72,70.0,BENIGN,0
1637,36912,21,2015-02-18 02:32:16.593056592,256,64,64.0,Exploits,1
12054,24937,23,2015-02-18 02:32:16.608962,256,64,64.0,Exploits,1
5923,40124,80,2015-02-18 02:32:17.009146,256,64,64.0,Exploits,1
77061,51134,57432,2015-02-18 02:32:17.221991,280,72,70.0,BENIGN,0
7281,62881,80,2015-02-18 02:32:17.222140368,256,64,64.0,Exploits,1
55037,29856,1336,2015-02-18 02:32:17.321922,280,72,70.0,BENIGN,0
7939,2519,80,2015-02-18 02:32:17.413470676,256,64,64.0,Exploits,1
60425,50834,57094,2015-02-18 02:32:17.419969,280,72,70.0,BENIGN,0
157757,50644,50647,2015-02-18 02:32:17.421992,280,72,70.0,BENIGN,0
6441,50733,80,2015-02-18 02:32:17.452694246,256,64,64.0,Exploits,1
9405,39655,49152,2015-02-18 02:32:17.631783035,256,64,64.0,Exploits,1
4220,9922,80,2015-02-18 02:32:17.636929473,256,64,64.0,Exploits,1
124911,45203,21,2015-02-18 02:32:17.723234,280,72,70.0,BENIGN,0
25294,43274,3351,2015-02-18 02:32:17.821926,280,72,70.0,BENIGN,0
171000,38535,44586,2015-02-18 02:32:18.121997,280,72,70.0,BENIGN,0
106693,36401,53,2015-02-18 02:32:18.421966,88,89,89.0,BENIGN,0
113446,62649,80,2015-02-18 02:32:18.423194,280,72,70.0,BENIGN,0
2221,48852,8554,2015-02-18 02:32:18.495945664,256,64,64.0,Exploits,1
2369,52395,21,2015-02-18 02:32:18.557170733,256,64,64.0,Exploits,1
151136,22764,25,2015-02-18 02:32:18.623203,280,72,70.0,BENIGN,0
19828,21070,53,2015-02-18 02:32:18.739950,88,89,89.0,BENIGN,0
38108,29110,31586,2015-02-18 02:32:19.121978,280,72,70.0,BENIGN,0
5599,35709,25,2015-02-18 02:32:19.123053913,256,64,64.0,Exploits,1
44037,52151,56342,2015-02-18 02:32:19.133045,280,72,70.0,BENIGN,0
93972,52315,57717,2015-02-18 02:32:19.185588,280,72,70.0,BENIGN,0
22928,33445,29600,2015-02-18 02:32:19.319537,280,72,70.0,BENIGN,0
142480,52761,50826,2015-02-18 02:32:19.332427,280,72,70.0,BENIGN,0
804,16229,80,2015-02-18 02:32:19.341154,256,64,64.0,Exploits,1
11600,14518,37504,2015-02-18 02:32:19.382091836,88,1442,1442.0,Exploits,1
130971,4779,46726,2015-02-18 02:32:19.532997,280,72,70.0,BENIGN,0
2038,45026,55865,2015-02-18 02:32:19.609765209,256,64,64.0,Exploits,1
16349,6925,5190,2015-02-18 02:32:19.722009,280,72,70.0,BENIGN,0
14936,1555,57717,2015-02-18 02:32:20.099594,280,72,70.0,BENIGN,0
149188,15006,53,2015-02-18 02:32:20.122031,88,89,89.0,BENIGN,0
161014,63577,36894,2015-02-18 02:32:20.230979,280,72,70.0,BENIGN,0
7559,65354,25,2015-02-18 02:32:20.333649100,256,64,64.0,Exploits,1
12975,48903,80,2015-02-18 02:32:20.425644776,256,64,64.0,Exploits,1
151174,22951,53,2015-02-18 02:32:20.622003,88,89,89.0,BENIGN,0
2345,51628,80,2015-02-18 02:32:20.659015759,256,64,64.0,Exploits,1
11367,7392,80,2015-02-18 02:32:20.774404169,256,64,64.0,Exploits,1
11274,4968,1210,2015-02-18 02:32:20.918139183,256,64,64.0,Exploits,1
121051,29038,55311,2015-02-18 02:32:20.922037,280,72,70.0,BENIGN,0
169247,31519,57178,2015-02-18 02:32:21.035804,280,72,70.0,BENIGN,0
11204,3569,110,2015-02-18 02:32:21.101631152,256,64,64.0,Exploits,1
76132,47401,53,2015-02-18 02:32:21.222053,88,89,89.0,BENIGN,0
65039,3223,25,2015-02-18 02:32:21.223276,280,72,70.0,BENIGN,0
5682,37001,80,2015-02-18 02:32:21.351838512,256,64,64.0,Exploits,1
9462,41082,80,2015-02-18 02:32:21.623493322,256,64,64.0,Exploits,1
603,9886,21,2015-02-18 02:32:21.644923004,256,64,64.0,Exploits,1
8419,13831,80,2015-02-18 02:32:21.724448690,256,64,64.0,Exploits,1
23993,37695,5190,2015-02-18 02:32:21.822059,280,72,70.0,BENIGN,0
4932,21032,80,2015-02-18 02:32:22.000534357,256,64,64.0,Exploits,1
19402,19290,41748,2015-02-18 02:32:22.221991,280,72,70.0,BENIGN,0
6070,42826,25,2015-02-18 02:32:22.260590053,256,64,64.0,Exploits,1
128607,60584,60070,2015-02-18 02:32:22.328062,280,72,70.0,BENIGN,0
144739,62005,53,2015-02-18 02:32:22.522067,88,89,89.0,BENIGN,0
8089,5424,139,2015-02-18 02:32:22.743361045,256,64,64.0,Exploits,1
5378,31457,3306,2015-02-18 02:32:22.785145122,256,64,64.0,Exploits,1
121396,30454,16724,2015-02-18 02:32:22.896589,280,72,70.0,BENIGN,0
174712,53630,111,2015-02-18 02:32:22.922073,176,158,158.0,BENIGN,0
169805,33758,62159,2015-02-18 02:32:22.923750,176,160,146.0,BENIGN,0
2420,53551,59735,2015-02-18 02:32:22.961811016,256,64,64.0,Exploits,1
14455,64823,80,2015-02-18 02:32:22.987580903,256,64,64.0,Exploits,1
7106,60525,25,2015-02-18 02:32:23.221797947,256,64,64.0,Exploits,1
1010,22444,80,2015-02-18 02:32:23.223332107,256,64,64.0,Exploits,1
9793,49481,21,2015-02-18 02:32:23.320583,256,64,64.0,Exploits,1
9684,47259,80,2015-02-18 02:32:23.466452296,256,64,64.0,Exploits,1
24222,38583,5190,2015-02-18 02:32:23.522067,280,72,70.0,BENIGN,0
2003,44245,80,2015-02-18 02:32:23.615073855,256,64,64.0,Exploits,1
41045,40644,5190,2015-02-18 02:32:23.722078,280,72,70.0,BENIGN,0
9876,50729,61853,2015-02-18 02:32:23.913454,256,64,64.0,Exploits,1
5187,27517,80,2015-02-18 02:32:23.915059927,256,64,64.0,Exploits,1
35546,18618,4306,2015-02-18 02:32:24.022073,280,72,70.0,BENIGN,0
112843,60406,19943,2015-02-18 02:32:24.222075,280,72,70.0,BENIGN,0
11417,9034,80,2015-02-18 02:32:24.365277,256,64,64.0,Exploits,1
87894,27938,143,2015-02-18 02:32:24.423309,280,72,70.0,BENIGN,0
11887,21047,25,2015-02-18 02:32:24.683363266,256,64,64.0,Exploits,1
145767,1365,53612,2015-02-18 02:32:24.731065,280,72,70.0,BENIGN,0
11589,14250,80,2015-02-18 02:32:24.978837383,256,64,64.0,Exploits,1
76462,48703,1160,2015-02-18 02:32:25.022112,280,72,70.0,BENIGN,0
65809,6354,48291,2015-02-18 02:32:25.033526,280,72,70.0,BENIGN,0
8513,15637,21,2015-02-18 02:32:25.181546579,256,64,64.0,Exploits,1
131827,8294,80,2015-02-18 02:32:25.223306,280,72,70.0,BENIGN,0
6366,48970,21,2015-02-18 02:32:25.386742368,256,64,64.0,Exploits,1
148637,12656,21,2015-02-18 02:32:25.423302,280,72,70.0,BENIGN,0
11476,11075,25,2015-02-18 02:32:25.478688121,256,64,64.0,Exploits,1
6063,42678,80,2015-02-18 02:32:25.496341693,256,64,64.0,Exploits,1
80284,63692,53,2015-02-18 02:32:25.822110,88,89,89.0,BENIGN,0
104660,28525,80,2015-02-18 02:32:26.026116,280,72,70.0,BENIGN,0
5060,23842,5555,2015-02-18 02:32:26.076635128,256,64,64.0,Exploits,1
37079,24962,6076,2015-02-18 02:32:26.122045,280,72,70.0,BENIGN,0
10038,54570,515,2015-02-18 02:32:26.165647110,256,64,64.0,Exploits,1
11665,15942,3411,2015-02-18 02:32:26.211001078,256,64,64.0,Exploits,1
87178,25220,111,2015-02-18 02:32:26.222121,176,158,158.0,BENIGN,0
5266,29669,80,2015-02-18 02:32:26.463756438,256,64,64.0,Exploits,1
11338,6498,80,2015-02-18 02:32:26.612966799,256,64,64.0,Exploits,1
5172,27060,110,2015-02-18 02:32:26.615700185,256,64,64.0,Exploits,1
1965,43460,80,2015-02-18 02:32:26.647719608,256,64,64.0,Exploits,1
61170,53716,53,2015-02-18 02:32:26.684185,88,89,89.0,BENIGN,0
59538,47273,80,2015-02-18 02:32:26.685433,280,72,70.0,BENIGN,0
161661,1395,5190,2015-02-18 02:32:26.722119,280,72,70.0,BENIGN,0
156469,45172,51254,2015-02-18 02:32:26.822121,280,72,70.0,BENIGN,0
155730,42212,9667,2015-02-18 02:32:27.022115,280,72,70.0,BENIGN,0
156642,45859,43844,2015-02-18 02:32:27.032078,280,72,70.0,BENIGN,0
99383,8346,45675,2015-02-18 02:32:27.122110,280,72,70.0,BENIGN,0
180,1879,2003,2015-02-18 02:32:27.350900,88,62,58.5,Exploits,1
5457,32821,80,2015-02-18 02:32:27.363552031,256,64,64.0,Exploits,1
39699,35348,22,2015-02-18 02:32:27.422119,280,72,70.0,BENIGN,0
19471,19561,111,2015-02-18 02:32:27.736126,176,158,158.0,BENIGN,0
3569,2676,25,2015-02-18 02:32:27.769507742,256,64,64.0,Exploits,1
97575,1698,18756,2015-02-18 02:32:27.838498,280,72,70.0,BENIGN,0
30166,62346,53,2015-02-18 02:32:27.922193,88,89,89.0,BENIGN,0
529,7786,25,2015-02-18 02:32:27.939428793,256,64,64.0,Exploits,1
9679,47162,80,2015-02-18 02:32:27.959765600,256,64,64.0,Exploits,1
104101,26296,80,2015-02-18 02:32:28.024403,280,72,70.0,BENIGN,0
9623,45441,80,2015-02-18 02:32:28.092242462,256,64,64.0,Exploits,1
168796,29704,29528,2015-02-18 02:32:28.322156,280,72,70.0,BENIGN,0
4157,8705,21,2015-02-18 02:32:28.375198,256,64,64.0,Exploits,1
121792,32132,31059,2015-02-18 02:32:28.422158,280,72,70.0,BENIGN,0
937,20269,80,2015-02-18 02:32:28.489512100,256,64,64.0,Exploits,1
31732,3450,53,2015-02-18 02:32:28.622177,88,89,89.0,BENIGN,0
173406,48314,46519,2015-02-18 02:32:28.740869,280,72,70.0,BENIGN,0
9182,33847,80,2015-02-18 02:32:28.878270618,256,64,64.0,Exploits,1
3655,3585,51774,2015-02-18 02:32:28.957336,256,64,64.0,Exploits,1
132409,10742,80,2015-02-18 02:32:29.023438,280,72,70.0,BENIGN,0
11368,7462,80,2015-02-18 02:32:29.145926767,256,64,64.0,Exploits,1
743,14690,110,2015-02-18 02:32:29.295703834,256,64,64.0,Exploits,1
1237,28910,62937,2015-02-18 02:32:29.330003605,256,64,64.0,Exploits,1
160,1587,80,2015-02-18 02:32:29.415679,256,64,64.0,Exploits,1
176823,62485,5190,2015-02-18 02:32:29.522073,280,72,70.0,BENIGN,0
354,4988,110,2015-02-18 02:32:29.538909747,256,64,64.0,Exploits,1
8471,14923,80,2015-02-18 02:32:29.794163630,256,64,64.0,Exploits,1
8944,27601,111,2015-02-18 02:32:29.879163330,88,100,100.0,Exploits,1
104032,26035,53,2015-02-18 02:32:29.922179,88,89,89.0,BENIGN,0
111456,55162,80,2015-02-18 02:32:29.923545,280,72,70.0,BENIGN,0
6373,49126,25,2015-02-18 02:32:29.947249489,256,64,64.0,Exploits,1
9056,30049,25,2015-02-18 02:32:30.175004375,256,64,64.0,Exploits,1
3722,4502,80,2015-02-18 02:32:30.348720453,256,64,64.0,Exploits,1
147008,5912,50036,2015-02-18 02:32:30.531579,280,72,70.0,BENIGN,0
84144,12876,5190,2015-02-18 02:32:31.022165,280,72,70.0,BENIGN,0
13795,59296,25,2015-02-18 02:32:31.279212004,256,64,64.0,Exploits,1
13115,51185,80,2015-02-18 02:32:31.371997513,256,64,64.0,Exploits,1
4334,11603,143,2015-02-18 02:32:31.375214815,256,64,64.0,Exploits,1
52490,19893,18402,2015-02-18 02:32:31.422162,280,72,70.0,BENIGN,0
8911,26596,80,2015-02-18 02:32:31.482332689,256,64,64.0,Exploits,1
9424,40127,80,2015-02-18 02:32:31.671423887,256,64,64.0,Exploits,1
28182,54192,53,2015-02-18 02:32:31.822210,88,89,89.0,BENIGN,0
175571,57268,54428,2015-02-18 02:32:31.922170,280,72,70.0,BENIGN,0
169213,31418,29204,2015-02-18 02:32:31.931163,280,72,70.0,BENIGN,0
6548,52527,5060,2015-02-18 02:32:31.971601595,88,761,761.0,Exploits,1
158427,53283,50694,2015-02-18 02:32:32.022135,280,72,70.0,BENIGN,0
158331,52894,31382,2015-02-18 02:32:32.031174,280,72,70.0,BENIGN,0
2754,59768,80,2015-02-18 02:32:32.077449447,256,64,64.0,Exploits,1
1842,40866,80,2015-02-18 02:32:32.174101154,256,64,64.0,Exploits,1
1058,24322,25,2015-02-18 02:32:32.205174043,256,64,64.0,Exploits,1
10013,53810,5060,2015-02-18 02:32:32.217325306,88,778,778.0,Exploits,1
320,4352,80,2015-02-18 02:32:32.222657243,256,64,64.0,Exploits,1
11415,8977,110,2015-02-18 02:32:32.271796923,256,64,64.0,Exploits,1
2351,51865,80,2015-02-18 02:32:32.311740749,256,64,64.0,Exploits,1
26931,49561,5190,2015-02-18 02:32:32.322171,280,72,70.0,BENIGN,0
43059,48284,53,2015-02-18 02:32:32.422189,88,89,89.0,BENIGN,0
108334,42696,5190,2015-02-18 02:32:32.522176,280,72,70.0,BENIGN,0
124800,44662,111,2015-02-18 02:32:32.622186,176,158,158.0,BENIGN,0
107240,38363,5190,2015-02-18 02:32:32.722195,280,72,70.0,BENIGN,0
85847,19981,17649,2015-02-18 02:32:32.934159,280,72,70.0,BENIGN,0
6587,52981,21,2015-02-18 02:32:33.045517783,256,64,64.0,Exploits,1
85836,19923,111,2015-02-18 02:32:33.222196,176,158,158.0,BENIGN,0
12860,46712,80,2015-02-18 02:32:33.379648,256,64,64.0,Exploits,1
70651,25529,80,2015-02-18 02:32:33.423501,280,72,70.0,BENIGN,0
87209,25322,22,2015-02-18 02:32:33.522192,280,72,70.0,BENIGN,0
167833,25824,5190,2015-02-18 02:32:33.622147,280,72,70.0,BENIGN,0
2559,55622,80,2015-02-18 02:32:33.626680639,256,64,64.0,Exploits,1
136476,27778,53,2015-02-18 02:32:33.722204,88,89,89.0,BENIGN,0
6188,44973,80,2015-02-18 02:32:33.804957617,256,64,64.0,Exploits,1
11135,2643,27000,2015-02-18 02:32:33.904193234,256,64,64.0,Exploits,1
5262,29630,25,2015-02-18 02:32:34.032030961,256,64,64.0,Exploits,1
12268,30698,25,2015-02-18 02:32:34.102058224,256,64,64.0,Exploits,1
76724,49761,53,2015-02-18 02:32:34.122215,88,89,89.0,BENIGN,0
1527,34477,80,2015-02-18 02:32:34.306174600,256,64,64.0,Exploits,1
12505,36827,80,2015-02-18 02:32:34.397797,256,64,64.0,Exploits,1
42367,45661,7681,2015-02-18 02:32:34.422206,280,72,70.0,BENIGN,0
11450,10281,8000,2015-02-18 02:32:34.545808442,256,64,64.0,Exploits,1
13180,52120,80,2015-02-18 02:32:34.559383773,256,64,64.0,Exploits,1
33536,10426,53,2015-02-18 02:32:34.622220,88,89,89.0,BENIGN,0
41316,41725,80,2015-02-18 02:32:34.623471,280,72,70.0,BENIGN,0
6553,52705,25,2015-02-18 02:32:34.710242073,256,64,64.0,Exploits,1
62560,58954,53,2015-02-18 02:32:35.122223,88,81,81.0,BENIGN,0
62970,60742,21,2015-02-18 02:32:35.123424,280,72,70.0,BENIGN,0
112350,58517,5190,2015-02-18 02:32:35.222209,280,72,70.0,BENIGN,0
12917,47836,25,2015-02-18 02:32:35.255036601,256,64,64.0,Exploits,1
10711,63703,56853,2015-02-18 02:32:35.277511609,256,64,64.0,Exploits,1
2360,52176,80,2015-02-18 02:32:35.307648047,256,64,64.0,Exploits,1
119978,24334,5190,2015-02-18 02:32:35.322212,280,72,70.0,BENIGN,0
62876,60322,65245,2015-02-18 02:32:35.331579,280,72,70.0,BENIGN,0
78878,58232,60159,2015-02-18 02:32:35.522219,280,72,70.0,BENIGN,0
9521,42781,143,2015-02-18 02:32:35.613500749,256,64,64.0,Exploits,1
11836,19975,25,2015-02-18 02:32:35.758955805,256,64,64.0,Exploits,1
2144,47284,921,2015-02-18 02:32:35.911585238,88,648,648.0,Exploits,1
48666,4725,53,2015-02-18 02:32:36.022257,88,81,81.0,BENIGN,0
2016,44533,25,2015-02-18 02:32:36.070428579,256,64,64.0,Exploits,1
172705,45515,5190,2015-02-18 02:32:36.222228,280,72,70.0,BENIGN,0
1913,42391,143,2015-02-18 02:32:36.396634066,256,64,64.0,Exploits,1
74730,41790,111,2015-02-18 02:32:36.422253,176,158,158.0,BENIGN,0
73032,35053,8921,2015-02-18 02:32:36.424760,176,160,146.0,BENIGN,0
67892,14590,13370,2015-02-18 02:32:36.428649,280,72,70.0,BENIGN,0
6789,55476,3306,2015-02-18 02:32:36.432693655,256,64,64.0,Exploits,1
123075,37566,14885,2015-02-18 02:32:36.722236,280,72,70.0,BENIGN,0
11426,9422,80,2015-02-18 02:32:36.884479214,256,64,64.0,Exploits,1
151634,25100,80,2015-02-18 02:32:37.023576,280,72,70.0,BENIGN,0
20837,25460,59165,2015-02-18 02:32:37.133205,280,72,70.0,BENIGN,0
11856,20449,80,2015-02-18 02:32:37.284913355,256,64,64.0,Exploits,1
10075,55438,5666,2015-02-18 02:32:37.424052,256,64,64.0,Exploits,1
43776,51026,29504,2015-02-18 02:32:37.443247,280,72,70.0,BENIGN,0
5733,37301,8888,2015-02-18 02:32:37.556599092,256,64,64.0,Exploits,1
61061,53252,53,2015-02-18 02:32:37.622257,88,89,89.0,BENIGN,0
60963,52892,80,2015-02-18 02:32:37.623502,280,72,70.0,BENIGN,0
9284,36453,110,2015-02-18 02:32:37.626421312,256,64,64.0,Exploits,1
6715,54708,80,2015-02-18 02:32:37.719396186,256,64,64.0,Exploits,1
2424,53593,110,2015-02-18 02:32:37.757139691,256,64,64.0,Exploits,1
107451,39239,53,2015-02-18 02:32:37.822271,88,89,89.0,BENIGN,0
107713,40281,80,2015-02-18 02:32:37.823497,280,72,70.0,BENIGN,0
11919,21925,110,2015-02-18 02:32:37.926859807,256,64,64.0,Exploits,1
49322,7361,5191,2015-02-18 02:32:37.933387,280,72,70.0,BENIGN,0
25545,44234,80,2015-02-18 02:32:38.023722,280,72,70.0,BENIGN,0
12673,41403,25,2015-02-18 02:32:38.052775136,256,64,64.0,Exploits,1
24271,38789,5190,2015-02-18 02:32:38.122255,280,72,70.0,BENIGN,0
8339,11239,80,2015-02-18 02:32:38.206964166,256,64,64.0,Exploits,1
171192,39376,53,2015-02-18 02:32:38.222260,88,89,89.0,BENIGN,0
14063,61584,110,2015-02-18 02:32:38.443113,256,64,64.0,Exploits,1
175474,56822,25543,2015-02-18 02:32:38.838404,280,72,70.0,BENIGN,0
11083,1973,110,2015-02-18 02:32:38.857013076,256,64,64.0,Exploits,1
6307,47935,25,2015-02-18 02:32:39.008714915,256,64,64.0,Exploits,1
152334,28121,55816,2015-02-18 02:32:39.146339,280,72,70.0,BENIGN,0
13802,59412,25,2015-02-18 02:32:39.220310340,256,64,64.0,Exploits,1
22588,32216,80,2015-02-18 02:32:39.323517,280,72,70.0,BENIGN,0
89065,32728,5190,2015-02-18 02:32:39.422269,280,72,70.0,BENIGN,0
146366,3251,25,2015-02-18 02:32:39.523543,280,72,70.0,BENIGN,0
9078,31004,2000,2015-02-18 02:32:39.766592591,256,64,64.0,Exploits,1
100591,12902,11524,2015-02-18 02:32:40.027042,280,72,70.0,BENIGN,0
50541,12291,53,2015-02-18 02:32:40.122301,88,89,89.0,BENIGN,0
50981,13982,80,2015-02-18 02:32:40.123595,280,72,70.0,BENIGN,0
9641,45922,110,2015-02-18 02:32:40.153761823,256,64,64.0,Exploits,1
149822,17490,5190,2015-02-18 02:32:40.422287,280,72,70.0,BENIGN,0
1269,29492,80,2015-02-18 02:32:40.481066,256,64,64.0,Exploits,1
62704,59535,1056,2015-02-18 02:32:40.542348,280,72,70.0,BENIGN,0
8412,13561,21,2015-02-18 02:32:40.562363724,256,64,64.0,Exploits,1
79073,58990,5190,2015-02-18 02:32:40.722288,280,72,70.0,BENIGN,0
9577,44316,80,2015-02-18 02:32:40.727818123,256,64,64.0,Exploits,1
6023,42099,80,2015-02-18 02:32:40.894944666,256,64,64.0,Exploits,1
1691,37945,389,2015-02-18 02:32:41.016343410,256,64,64.0,Exploits,1
142942,54719,53,2015-02-18 02:32:41.022309,88,89,89.0,BENIGN,0
143845,58351,80,2015-02-18 02:32:41.023599,280,72,70.0,BENIGN,0
158046,51800,53,2015-02-18 02:32:41.122312,88,89,89.0,BENIGN,0
11292,5245,52132,2015-02-18 02:32:41.130360575,88,511,511.0,Exploits,1
174471,52615,53043,2015-02-18 02:32:41.322297,280,72,70.0,BENIGN,0
898,19040,80,2015-02-18 02:32:41.353157077,256,64,64.0,Exploits,1
10173,56306,143,2015-02-18 02:32:41.445863175,256,64,64.0,Exploits,1
75075,43154,80,2015-02-18 02:32:41.451632,280,72,70.0,BENIGN,0
49640,8516,1716,2015-02-18 02:32:41.722302,280,72,70.0,BENIGN,0
12426,34650,80,2015-02-18 02:32:41.891475020,256,64,64.0,Exploits,1
762,15141,80,2015-02-18 02:32:42.108919472,256,64,64.0,Exploits,1
20437,23717,22531,2015-02-18 02:32:42.427131,280,72,70.0,BENIGN,0
70614,25385,80,2015-02-18 02:32:42.523659,280,72,70.0,BENIGN,0
9192,34205,25,2015-02-18 02:32:42.552747887,256,64,64.0,Exploits,1
5914,39969,80,2015-02-18 02:32:42.598648805,256,64,64.0,Exploits,1
152067,26934,25031,2015-02-18 02:32:42.734420,280,72,70.0,BENIGN,0
997,22103,80,2015-02-18 02:32:42.879913483,256,64,64.0,Exploits,1
1315,30200,110,2015-02-18 02:32:43.373323428,256,64,64.0,Exploits,1
66769,10122,111,2015-02-18 02:32:43.622339,176,158,158.0,BENIGN,0
74452,40608,11572,2015-02-18 02:32:43.627034,280,72,70.0,BENIGN,0
13254,53329,8080,2015-02-18 02:32:43.642363868,256,64,64.0,Exploits,1
5932,40269,80,2015-02-18 02:32:43.684030,256,64,64.0,Exploits,1
40540,38733,111,2015-02-18 02:32:43.722351,176,158,158.0,BENIGN,0
3990,7063,524,2015-02-18 02:32:43.920357269,256,64,64.0,Exploits,1
122625,35721,53,2015-02-18 02:32:43.922352,88,89,89.0,BENIGN,0
30639,64318,5190,2015-02-18 02:32:44.122335,280,72,70.0,BENIGN,0
19941,21594,19785,2015-02-18 02:32:44.322341,280,72,70.0,BENIGN,0
12653,41009,80,2015-02-18 02:32:44.395203308,256,64,64.0,Exploits,1
176342,60503,80,2015-02-18 02:32:44.426327,280,72,70.0,BENIGN,0
8332,11071,1581,2015-02-18 02:32:44.464014570,256,64,64.0,Exploits,1
2753,59744,80,2015-02-18 02:32:44.579938802,256,64,64.0,Exploits,1
1118,25956,80,2015-02-18 02:32:44.671995,256,64,64.0,Exploits,1
13557,57276,80,2015-02-18 02:32:44.919545002,256,64,64.0,Exploits,1
11108,2303,25,2015-02-18 02:32:45.015460998,256,64,64.0,Exploits,1
162161,2653,33449,2015-02-18 02:32:45.081519,280,72,70.0,BENIGN,0
4904,20527,80,2015-02-18 02:32:45.093751594,256,64,64.0,Exploits,1
146901,5535,143,2015-02-18 02:32:45.123657,280,72,70.0,BENIGN,0
